tlg_author_id,tlg_work_id,corpus,cts_urn,corpus_author,corpus_title,edition_description,language,word_count,text_url,metadata_url,license,source_revision,in_printed_inventory,match_method,match_confidence,verification_status
2022,008,First1KGreek,urn:cts:greekLit:tlg2022.tlg008.1st1K-grc1,Gregorius Nazianzenus,De Theologia (Orat. 28),,"grc,lat,eng",20289,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2022.tlg008.1st1K-grc1:1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2022,009,First1KGreek,urn:cts:greekLit:tlg2022.tlg009.1st1K-grc1,Gregory of Nazianzus,De Filio (Orat. 29),,"grc,lat,eng",14552,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2022.tlg009.1st1K-grc1:1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2022,010,First1KGreek,urn:cts:greekLit:tlg2022.tlg010.1st1K-grc1,Gregorius Nazianzenus,De Filio (Orat. 30),,"grc,lat,eng",15358,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2022.tlg010.1st1K-grc1:1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2022,011,First1KGreek,urn:cts:greekLit:tlg2022.tlg011.1st1K-grc1,Gregory of Nazianzus,De Spiritu Sancto (Orat. 31),,"grc,lat,eng",18787,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2022.tlg011.1st1K-grc1:1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2022,060,First1KGreek,urn:cts:greekLit:tlg2022.tlg060.1st1K-grc1,"pseudo-Menander,Gregory Nazianzus",Sententiae = (Carmen morale XXX),,"grc,deu",144,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2022.tlg060.1st1K-grc1:1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2023,001,First1KGreek,urn:cts:greekLit:tlg2023.tlg001.1st1K-grc1,Iamblichus,περὶ τοῦ Πυθαγορικοῦ βίου λόγος,,grc,29924,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2023.tlg001.1st1K-grc1:0.1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2023,002,First1KGreek,urn:cts:greekLit:tlg2023.tlg002.1st1K-grc1,Iamblichus,Protrepticus,,"grc,lat",4897,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2023.tlg002.1st1K-grc1:21.praef,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2023,003,First1KGreek,urn:cts:greekLit:tlg2023.tlg003.1st1K-grc1,Iamblichus,De communi mathematica scientia,,"grc,lat",20004,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2023.tlg003.1st1K-grc1:0,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2023,004,First1KGreek,urn:cts:greekLit:tlg2023.tlg004.1st1K-grc1,Iamblichus,Περὶ τῆς Νικομάχου ἀριθμητικῆς εἰσαγωγῆς,,grc,26594,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2023.tlg004.1st1K-grc1:1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2023,006,First1KGreek,urn:cts:greekLit:tlg2023.tlg006.1st1K-grc1,Iamblichus,De Mysteriis,,grc,41263,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2023.tlg006.1st1K-grc1:0.1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2027,001,First1KGreek,urn:cts:greekLit:tlg2027.tlg001.1st1K-grc1,Valerius Apsines,Ars rhetorica,,"grc,lat",18424,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2027.tlg001.1st1K-grc1:1.1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2027,002,First1KGreek,urn:cts:greekLit:tlg2027.tlg002.1st1K-grc1,Valerius Apsines,Περὶ τῶν ἐσχηματισμένων προβλημάτων,,"grc,lat",1827,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2027.tlg002.1st1K-grc1:1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2029,001,First1KGreek,urn:cts:greekLit:tlg2029.tlg001.1st1K-grc1,Anonymous,Anonymi summaria ratio geographiae in sphaera intelligendae,,"grc,lat,deu",1951,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2029.tlg001.1st1K-grc1:1.1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2032,001,First1KGreek,urn:cts:greekLit:tlg2032.tlg001.1st1K-grc1,Pappus Alexandrinus,Synagoge,,"grc,lat",73818,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2032.tlg001.1st1K-grc1:1.1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2034,002,First1KGreek,urn:cts:greekLit:tlg2034.tlg002.1st1K-grc1,Porphyrius,Vita Pythagorae,,"grc,lat",6145,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2034.tlg002.1st1K-grc1:1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2034,003,First1KGreek,urn:cts:greekLit:tlg2034.tlg003.1st1K-grc1,Porphyrius,De abstinentia,,"grc,lat",36079,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2034.tlg003.1st1K-grc1:1.1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2034,005,First1KGreek,urn:cts:greekLit:tlg2034.tlg005.1st1K-grc1,Porphyrius,Ad Marcellam,,"grc,lat",4787,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2034.tlg005.1st1K-grc1:1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2034,006,First1KGreek,urn:cts:greekLit:tlg2034.tlg006.opp-grc1,Porphyrius,Isagoge sive quinque voces,,"grc,lat,deu,fre",11414,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2034.tlg006.opp-grc1:1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2034,007,First1KGreek,urn:cts:greekLit:tlg2034.tlg007.opp-grc1,Porphyrius,In Aristotelis categorias expositio per interrogationem et responsionem,,"grc,lat",40311,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2034.tlg007.opp-grc1:3,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2034,014,First1KGreek,urn:cts:greekLit:tlg2034.tlg014.1st1K-grc1,Porphyry,Quaestionum Homericanum ad Iliadem pertinentium reliquiae,,"grc,lat",128627,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2034.tlg014.1st1K-grc1:1.1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2034,015,First1KGreek,urn:cts:greekLit:tlg2034.tlg015.1st1K-grc1,Porphyry,Zetemata codicis Vaticani,,"grc,lat",24416,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2034.tlg015.1st1K-grc1:1.1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2034,027,First1KGreek,urn:cts:greekLit:tlg2034.tlg027.1st1K-grc1,Porphyrius,Historia philosophiae (fragmenta),,"grc,lat",2199,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2034.tlg027.1st1K-grc1:praef.1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2035,001,PTA,urn:cts:pta:pta0022.pta001.pta-Ms104,Athanasius of Alexandria,Athanasius Alexandrinus: Contra gentes (Ms 104),"Vatikan, Biblioteca Apostolica Vaticana, Vaticanus gr. 594, transcribed by Kyriakos Savvidis",grc,,https://pta.bbaw.de/text/urn:cts:pta:pta0022.pta001.pta-Ms104,https://github.com/PatristicTextArchive/pta_data/blob/524eb9763b1181bc9f14edf52943bfe2f7a43aed/data/pta0022/pta001/__cts__.xml,https://creativecommons.org/licenses/by-sa/4.0/,524eb9763b1181bc9f14edf52943bfe2f7a43aed,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2035,001,PTA,urn:cts:pta:pta0022.pta001.pta-Ms160,Athanasius of Alexandria,Athanasius Alexandrinus: Contra gentes (Ms 160),"Paris, Bibiothèque Nationale de France, Parisinus gr. 3067, transcribed by Kyriakos Savvidis",grc,,https://pta.bbaw.de/text/urn:cts:pta:pta0022.pta001.pta-Ms160,https://github.com/PatristicTextArchive/pta_data/blob/524eb9763b1181bc9f14edf52943bfe2f7a43aed/data/pta0022/pta001/__cts__.xml,https://creativecommons.org/licenses/by-sa/4.0/,524eb9763b1181bc9f14edf52943bfe2f7a43aed,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2035,001,PTA,urn:cts:pta:pta0022.pta001.pta-Ms160a,Athanasius of Alexandria,Athanasius Alexandrinus: Contra gentes (Ms 160a),"Paris, Bibiothèque Nationale de France, Parisinus gr. 3067, transcribed by Kyriakos Savvidis",grc,,https://pta.bbaw.de/text/urn:cts:pta:pta0022.pta001.pta-Ms160a,https://github.com/PatristicTextArchive/pta_data/blob/524eb9763b1181bc9f14edf52943bfe2f7a43aed/data/pta0022/pta001/__cts__.xml,https://creativecommons.org/licenses/by-sa/4.0/,524eb9763b1181bc9f14edf52943bfe2f7a43aed,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2035,001,PTA,urn:cts:pta:pta0022.pta001.pta-Ms44,Athanasius of Alexandria,Athanasius Alexandrinus: Contra gentes (Ms 44),"Cambridge, Trinity College, Cantabrigiensis B 9.7 (203), transcribed by Kyriakos Savvidis",grc,,https://pta.bbaw.de/text/urn:cts:pta:pta0022.pta001.pta-Ms44,https://github.com/PatristicTextArchive/pta_data/blob/524eb9763b1181bc9f14edf52943bfe2f7a43aed/data/pta0022/pta001/__cts__.xml,https://creativecommons.org/licenses/by-sa/4.0/,524eb9763b1181bc9f14edf52943bfe2f7a43aed,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2035,001,PTA,urn:cts:pta:pta0022.pta001.pta-Ms45,Athanasius of Alexandria,Athanasius Alexandrinus: Contra gentes (Ms 45),"Amsterdam, University Library, Amstelodamus gr. 12, transcribed by Kyriakos Savvidis",grc,,https://pta.bbaw.de/text/urn:cts:pta:pta0022.pta001.pta-Ms45,https://github.com/PatristicTextArchive/pta_data/blob/524eb9763b1181bc9f14edf52943bfe2f7a43aed/data/pta0022/pta001/__cts__.xml,https://creativecommons.org/licenses/by-sa/4.0/,524eb9763b1181bc9f14edf52943bfe2f7a43aed,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2035,001,PTA,urn:cts:pta:pta0022.pta001.pta-Ms46,Athanasius of Alexandria,Athanasius Alexandrinus: Contra gentes (Ms 46),"München, Bayerische Staatsbibliothek, Monacensis gr. 26, transcribed by Kyriakos Savvidis",grc,,https://pta.bbaw.de/text/urn:cts:pta:pta0022.pta001.pta-Ms46,https://github.com/PatristicTextArchive/pta_data/blob/524eb9763b1181bc9f14edf52943bfe2f7a43aed/data/pta0022/pta001/__cts__.xml,https://creativecommons.org/licenses/by-sa/4.0/,524eb9763b1181bc9f14edf52943bfe2f7a43aed,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2035,001,PTA,urn:cts:pta:pta0022.pta001.pta-Ms47,Athanasius of Alexandria,Athanasius Alexandrinus: Contra gentes (Ms 47),"Cambridge, Trinity College, Cantabrigiensis B 9.8 (204), transcribed by Kyriakos Savvidis",grc,,https://pta.bbaw.de/text/urn:cts:pta:pta0022.pta001.pta-Ms47,https://github.com/PatristicTextArchive/pta_data/blob/524eb9763b1181bc9f14edf52943bfe2f7a43aed/data/pta0022/pta001/__cts__.xml,https://creativecommons.org/licenses/by-sa/4.0/,524eb9763b1181bc9f14edf52943bfe2f7a43aed,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2035,001,PTA,urn:cts:pta:pta0022.pta001.pta-Ms48,Athanasius of Alexandria,Athanasius Alexandrinus: Contra gentes (Ms 48),"Wien, Österreichische Nationalbibliothek, Vindobonensis theol. gr. 2, transcribed by Kyriakos Savvidis",grc,,https://pta.bbaw.de/text/urn:cts:pta:pta0022.pta001.pta-Ms48,https://github.com/PatristicTextArchive/pta_data/blob/524eb9763b1181bc9f14edf52943bfe2f7a43aed/data/pta0022/pta001/__cts__.xml,https://creativecommons.org/licenses/by-sa/4.0/,524eb9763b1181bc9f14edf52943bfe2f7a43aed,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2035,001,PTA,urn:cts:pta:pta0022.pta001.pta-Ms50,Athanasius of Alexandria,Athanasius Alexandrinus: Contra gentes (Ms 50),"Oxford, Bibliotlıeca Bodleiana, Oxoniensis (Th. Roe) 29, transcribed by Kyriakos Savvidis",grc,,https://pta.bbaw.de/text/urn:cts:pta:pta0022.pta001.pta-Ms50,https://github.com/PatristicTextArchive/pta_data/blob/524eb9763b1181bc9f14edf52943bfe2f7a43aed/data/pta0022/pta001/__cts__.xml,https://creativecommons.org/licenses/by-sa/4.0/,524eb9763b1181bc9f14edf52943bfe2f7a43aed,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2035,001,PTA,urn:cts:pta:pta0022.pta001.pta-Ms51,Athanasius of Alexandria,Athanasius Alexandrinus: Contra gentes (Ms 51),"Vatikan, Biblioteca Apostolica Vaticana, Vaticanus gr. 1492, transcribed by Kyriakos Savvidis",grc,,https://pta.bbaw.de/text/urn:cts:pta:pta0022.pta001.pta-Ms51,https://github.com/PatristicTextArchive/pta_data/blob/524eb9763b1181bc9f14edf52943bfe2f7a43aed/data/pta0022/pta001/__cts__.xml,https://creativecommons.org/licenses/by-sa/4.0/,524eb9763b1181bc9f14edf52943bfe2f7a43aed,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2035,001,PTA,urn:cts:pta:pta0022.pta001.pta-Ms52,Athanasius of Alexandria,Athanasius Alexandrinus: Contra gentes (Ms 52),"Vatikan, Biblioteca Apostolica Vaticana, Vaticanus Ottob. gr. 223, transcribed by Kyriakos Savvidis",grc,,https://pta.bbaw.de/text/urn:cts:pta:pta0022.pta001.pta-Ms52,https://github.com/PatristicTextArchive/pta_data/blob/524eb9763b1181bc9f14edf52943bfe2f7a43aed/data/pta0022/pta001/__cts__.xml,https://creativecommons.org/licenses/by-sa/4.0/,524eb9763b1181bc9f14edf52943bfe2f7a43aed,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2035,001,PTA,urn:cts:pta:pta0022.pta001.pta-Ms53,Athanasius of Alexandria,Athanasius Alexandrinus: Contra gentes (Ms 53),"Salamanca, Biblioteca Universitaria, Matritensis (Palastbibl.) nr. 18, M. 2714, transcribed by Kyriakos Savvidis",grc,,https://pta.bbaw.de/text/urn:cts:pta:pta0022.pta001.pta-Ms53,https://github.com/PatristicTextArchive/pta_data/blob/524eb9763b1181bc9f14edf52943bfe2f7a43aed/data/pta0022/pta001/__cts__.xml,https://creativecommons.org/licenses/by-sa/4.0/,524eb9763b1181bc9f14edf52943bfe2f7a43aed,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2035,001,PTA,urn:cts:pta:pta0022.pta001.pta-Ms54,Athanasius of Alexandria,Athanasius Alexandrinus: Contra gentes (Ms 54),"Sinai, Ιερά Μονή της Αγίας Αικατερίνης, Sinaiticus 349 (1606), transcribed by Kyriakos Savvidis",grc,,https://pta.bbaw.de/text/urn:cts:pta:pta0022.pta001.pta-Ms54,https://github.com/PatristicTextArchive/pta_data/blob/524eb9763b1181bc9f14edf52943bfe2f7a43aed/data/pta0022/pta001/__cts__.xml,https://creativecommons.org/licenses/by-sa/4.0/,524eb9763b1181bc9f14edf52943bfe2f7a43aed,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2035,001,PTA,urn:cts:pta:pta0022.pta001.pta-Ms55,Athanasius of Alexandria,Athanasius Alexandrinus: Contra gentes (Ms 55),"Madrid, San Lorenzo de El Escorial, Scorialensis gr. Ω III 1 (534), transcribed by Kyriakos Savvidis",grc,,https://pta.bbaw.de/text/urn:cts:pta:pta0022.pta001.pta-Ms55,https://github.com/PatristicTextArchive/pta_data/blob/524eb9763b1181bc9f14edf52943bfe2f7a43aed/data/pta0022/pta001/__cts__.xml,https://creativecommons.org/licenses/by-sa/4.0/,524eb9763b1181bc9f14edf52943bfe2f7a43aed,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2035,001,PTA,urn:cts:pta:pta0022.pta001.pta-Ms56,Athanasius of Alexandria,Athanasius Alexandrinus: Contra gentes (Ms 56),"London, British Museum, Harleianus 5579, transcribed by Kyriakos Savvidis",grc,,https://pta.bbaw.de/text/urn:cts:pta:pta0022.pta001.pta-Ms56,https://github.com/PatristicTextArchive/pta_data/blob/524eb9763b1181bc9f14edf52943bfe2f7a43aed/data/pta0022/pta001/__cts__.xml,https://creativecommons.org/licenses/by-sa/4.0/,524eb9763b1181bc9f14edf52943bfe2f7a43aed,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2035,001,PTA,urn:cts:pta:pta0022.pta001.pta-Ms57,Athanasius of Alexandria,Athanasius Alexandrinus: Contra gentes (Ms 57),"Paris, Bibiotheque Nationale, Parisinus gr. 475, transcribed by Kyriakos Savvidis",grc,,https://pta.bbaw.de/text/urn:cts:pta:pta0022.pta001.pta-Ms57,https://github.com/PatristicTextArchive/pta_data/blob/524eb9763b1181bc9f14edf52943bfe2f7a43aed/data/pta0022/pta001/__cts__.xml,https://creativecommons.org/licenses/by-sa/4.0/,524eb9763b1181bc9f14edf52943bfe2f7a43aed,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2035,001,PTA,urn:cts:pta:pta0022.pta001.pta-Ms58,Athanasius of Alexandria,Athanasius Alexandrinus: Contra gentes (Ms 58),"Vatikan, Biblioteca Apostolica Vaticana, Vaticanus Ottobonianus gr. 128, transcribed by Kyriakos Savvidis",grc,,https://pta.bbaw.de/text/urn:cts:pta:pta0022.pta001.pta-Ms58,https://github.com/PatristicTextArchive/pta_data/blob/524eb9763b1181bc9f14edf52943bfe2f7a43aed/data/pta0022/pta001/__cts__.xml,https://creativecommons.org/licenses/by-sa/4.0/,524eb9763b1181bc9f14edf52943bfe2f7a43aed,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2035,001,PTA,urn:cts:pta:pta0022.pta001.pta-Ms69,Athanasius of Alexandria,Athanasius Alexandrinus: Contra gentes (Ms 69),"Paris, Bibiotheque Nationale, Parisinus gr. 2496, transcribed by Kyriakos Savvidis",grc,,https://pta.bbaw.de/text/urn:cts:pta:pta0022.pta001.pta-Ms69,https://github.com/PatristicTextArchive/pta_data/blob/524eb9763b1181bc9f14edf52943bfe2f7a43aed/data/pta0022/pta001/__cts__.xml,https://creativecommons.org/licenses/by-sa/4.0/,524eb9763b1181bc9f14edf52943bfe2f7a43aed,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2035,001,PTA,urn:cts:pta:pta0022.pta001.pta-Ms70,Athanasius of Alexandria,Athanasius Alexandrinus: Contra gentes (Ms 70),"Madrid, Nationalbibliothek, Matritensis 4592, transcribed by Kyriakos Savvidis",grc,,https://pta.bbaw.de/text/urn:cts:pta:pta0022.pta001.pta-Ms70,https://github.com/PatristicTextArchive/pta_data/blob/524eb9763b1181bc9f14edf52943bfe2f7a43aed/data/pta0022/pta001/__cts__.xml,https://creativecommons.org/licenses/by-sa/4.0/,524eb9763b1181bc9f14edf52943bfe2f7a43aed,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2035,001,PTA,urn:cts:pta:pta0022.pta001.pta-Ms74,Athanasius of Alexandria,Athanasius Alexandrinus: Contra gentes (Ms 74),"Oxford, Bodleian Library, Holkhamicus gr. 28, transcribed by Kyriakos Savvidis",grc,,https://pta.bbaw.de/text/urn:cts:pta:pta0022.pta001.pta-Ms74,https://github.com/PatristicTextArchive/pta_data/blob/524eb9763b1181bc9f14edf52943bfe2f7a43aed/data/pta0022/pta001/__cts__.xml,https://creativecommons.org/licenses/by-sa/4.0/,524eb9763b1181bc9f14edf52943bfe2f7a43aed,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2035,001,PTA,urn:cts:pta:pta0022.pta001.pta-Ms75,Athanasius of Alexandria,Athanasius Alexandrinus: Contra gentes (Ms 75),"Vatikan, Biblioteca Apostolica Vaticana, Vaticanus gr. 1655, transcribed by Kyriakos Savvidis",grc,,https://pta.bbaw.de/text/urn:cts:pta:pta0022.pta001.pta-Ms75,https://github.com/PatristicTextArchive/pta_data/blob/524eb9763b1181bc9f14edf52943bfe2f7a43aed/data/pta0022/pta001/__cts__.xml,https://creativecommons.org/licenses/by-sa/4.0/,524eb9763b1181bc9f14edf52943bfe2f7a43aed,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2035,001,PTA,urn:cts:pta:pta0022.pta001.pta-Ms76,Athanasius of Alexandria,Athanasius Alexandrinus: Contra gentes (Ms 76),"Venedig, Biblioteca Nazionale Marciana, Marcianus gr. 502 (804), transcribed by Kyriakos Savvidis",grc,,https://pta.bbaw.de/text/urn:cts:pta:pta0022.pta001.pta-Ms76,https://github.com/PatristicTextArchive/pta_data/blob/524eb9763b1181bc9f14edf52943bfe2f7a43aed/data/pta0022/pta001/__cts__.xml,https://creativecommons.org/licenses/by-sa/4.0/,524eb9763b1181bc9f14edf52943bfe2f7a43aed,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2035,001,PTA,urn:cts:pta:pta0022.pta001.pta-Ms77,Athanasius of Alexandria,Athanasius Alexandrinus: Contra gentes (Ms 77),"Vatikan, Biblioteca Apostolica Vaticana, Vaticanus Ottob. gr. 360, transcribed by Kyriakos Savvidis",grc,,https://pta.bbaw.de/text/urn:cts:pta:pta0022.pta001.pta-Ms77,https://github.com/PatristicTextArchive/pta_data/blob/524eb9763b1181bc9f14edf52943bfe2f7a43aed/data/pta0022/pta001/__cts__.xml,https://creativecommons.org/licenses/by-sa/4.0/,524eb9763b1181bc9f14edf52943bfe2f7a43aed,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2035,001,PTA,urn:cts:pta:pta0022.pta001.pta-Ms78,Athanasius of Alexandria,Athanasius Alexandrinus: Contra gentes (Ms 78),"Genua, Biblioteca Nazionale Marciana, Genuensis gr. 23, transcribed by Kyriakos Savvidis",grc,,https://pta.bbaw.de/text/urn:cts:pta:pta0022.pta001.pta-Ms78,https://github.com/PatristicTextArchive/pta_data/blob/524eb9763b1181bc9f14edf52943bfe2f7a43aed/data/pta0022/pta001/__cts__.xml,https://creativecommons.org/licenses/by-sa/4.0/,524eb9763b1181bc9f14edf52943bfe2f7a43aed,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
2035,001,PTA,urn:cts:pta:pta0022.pta001.pta-MsA,Athanasius of Alexandria,Athanasius Alexandrinus: Contra gentes (Ms A),"Mailand, Biblioteca Ambrosiana, Ambrosianus I 59 sup. (gr. 464) (PTAMS00600), transcribed by Kyriakos Savvidis",grc,,https://pta.bbaw.de/text/urn:cts:pta:pta0022.pta001.pta-MsA,https://github.com/PatristicTextArchive/pta_data/blob/524eb9763b1181bc9f14edf52943bfe2f7a43aed/data/pta0022/pta001/__cts__.xml,https://creativecommons.org/licenses/by-sa/4.0/,524eb9763b1181bc9f14edf52943bfe2f7a43aed,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
